-7.617777777777777759e-01	-7.928888888888889763e-01	-4.551111111111111884e-01	-7.588063888159076731e-01	3.808670758804716949e-01
-7.608888888888889479e-01	-7.920000000000000373e-01	-4.551111111111111884e-01	-7.574858335596610370e-01	3.833394773428074886e-01
-5.964444444444444438e-01	-7.635555555555556539e-01	-5.760000000000000675e-01	-6.658740246395707940e-01	5.701870511237298045e-01
-1.262222222222223467e-01	-6.924444444444445290e-01	-2.800000000000000266e-01	3.809367691552024704e-01	6.734388277447828086e-01
-2.817777777777777937e-01	-6.160000000000001030e-01	3.475555555555553955e-01	3.312735692886437100e-01	1.440633253669995062e-01
6.755555555555559089e-02	3.235555555555555962e-01	-6.666666666666667407e-01	4.865466165823347788e-01	-5.378596074636010638e-01
-2.871111111111110947e-01	2.613333333333334174e-01	-1.244444444444436915e-02	2.836699356294369867e-01	-3.988885014173582100e-01
-4.711111111111110916e-01	-5.386666666666666270e-01	9.955555555555550828e-02	2.883678783952861036e-01	4.424579847674082744e-01
-6.266666666666667052e-01	-6.088888888888889239e-01	-1.511111111111110850e-01	-1.173087016381492709e-01	6.869711234418296453e-01
3.644444444444439046e-02	-3.315555555555555478e-01	-2.186666666666666758e-01	6.812756215347390842e-01	-2.425092694505526225e-03
6.542222222222222605e-01	-2.568888888888888333e-01	-2.159999999999998588e-01	1.348852159549954466e-01	-6.514252599048091508e-01
2.755555555555555536e-01	4.097777777777777963e-01	3.911111111111120753e-02	-3.760290893866674589e-01	-2.806163337519604895e-01
-3.964444444444444327e-01	3.004444444444445139e-01	1.484444444444444899e-01	1.730746015254667203e-01	-3.699344095837700519e-01
2.942222222222221628e-01	-6.480000000000000204e-01	-2.773333333333333206e-01	7.578545409791583864e-01	1.130207042789523331e-01
-4.400000000000000577e-01	-6.648888888888888626e-01	-2.737777777777777866e-01	-3.458050455752906260e-02	7.662963003274799734e-01
-7.724444444444444891e-01	-6.835555555555555829e-01	-3.733333333333333504e-01	-6.055573224218677719e-01	5.392645988113430322e-01
-7.733333333333334281e-01	-7.928888888888889763e-01	-4.551111111111111884e-01	-7.672519375229396310e-01	3.635537505856247797e-01
-7.617777777777777759e-01	-7.928888888888889763e-01	-4.551111111111111884e-01	-7.588063888159076731e-01	3.808670758804716949e-01
-7.617777777777777759e-01	-7.920000000000000373e-01	-4.551111111111111884e-01	-7.581537331066282581e-01	3.820168319714654093e-01
-7.617777777777777759e-01	-7.928888888888889763e-01	-4.551111111111111884e-01	-7.588063888159076731e-01	3.808670758804716949e-01
-5.964444444444444438e-01	-5.324444444444444979e-01	-4.426666666666666528e-01	-2.447522950056047197e-01	7.777234301191989774e-01
-8.000000000000118128e-03	-2.355555555555555181e-01	-2.648888888888888404e-01	6.850571855575804392e-01	-3.280650645804827903e-02
1.057777777777779704e-01	4.177777777777778034e-01	-3.653333333333333433e-01	2.273276471810273258e-02	-6.350939232409898993e-01
1.848888888888889914e-01	6.577777777777793489e-02	-7.511111111111111738e-01	7.158787929255525651e-01	-3.257048755451145694e-01
4.000000000000003553e-02	-5.706666666666666554e-01	-3.564444444444444526e-01	6.519081459590352345e-01	4.438151481383607044e-01
-5.191111111111110787e-01	-6.044444444444445619e-01	6.044444444444443398e-01	1.626651076761087000e-01	3.187377681874270507e-02
-1.884444444444445255e-01	-6.053333333333333899e-01	-2.613333333333334174e-01	4.060757250951592123e-01	6.333217397412812533e-01
4.302222222222225056e-01	-7.537777777777777688e-01	-3.208888888888888902e-01	7.931064236307407977e-01	9.406538749419771084e-02
6.844444444444452991e-02	-7.688888888888889550e-01	-5.911111111111111427e-01	3.563086856232429156e-01	8.044568870916097847e-01
6.399999999999999023e-01	-7.066666666666666652e-01	-3.742222222222222339e-01	7.733082638100268191e-01	-2.540003934280552489e-01
5.333333333333334370e-01	-3.342222222222222539e-01	-3.742222222222222339e-01	5.325139796736788611e-01	-5.350563853111012236e-01
-4.675555555555555576e-01	2.631111111111110734e-01	-3.733333333333333504e-01	6.498638875005151583e-01	-3.335220835123903216e-02
-3.519999999999999796e-01	5.804444444444445406e-01	-7.733333333333336501e-02	6.039485506039005136e-02	-5.311987790802020770e-01
-4.293333333333333446e-01	-3.431111111111110890e-01	3.493333333333337176e-01	3.107874959798352377e-01	2.893284277143770566e-02
-5.786666666666666625e-01	-6.577777777777777946e-01	-8.088888888888889905e-02	-5.398254443109956613e-02	6.634721719453829936e-01
-7.226666666666666794e-01	-6.613333333333333286e-01	-3.395555555555556104e-01	-4.923843929101338057e-01	6.239386303953499135e-01
-7.813333333333333242e-01	-6.942222222222222960e-01	-6.613333333333333286e-01	-8.257690220132740677e-01	3.232118728426714438e-01
-7.786666666666667291e-01	-7.386666666666666936e-01	-6.551111111111111995e-01	-8.468852611344849235e-01	2.687115861049194643e-01
-7.777777777777777901e-01	-7.395555555555556326e-01	-6.560000000000000275e-01	-8.472541792551582240e-01	2.680986334716894959e-01
-7.777777777777777901e-01	-7.404444444444444606e-01	-6.560000000000000275e-01	-8.477133481117326008e-01	2.667938617456570016e-01
-3.928888888888888986e-01	-7.288888888888889195e-01	-5.680000000000000604e-01	-3.345815736174276300e-01	8.060307443954071172e-01
-1.644444444444443931e-01	-7.271111111111111525e-01	1.102222222222222214e-01	4.142930667139140266e-01	3.716760225474041723e-01
-6.097777777777777519e-01	-2.986666666666667469e-01	4.871111111111112724e-01	2.115455230369975848e-01	-8.725538121739762065e-03
-3.635555555555556317e-01	4.177777777777778034e-01	9.777777777777663104e-03	1.701606850860752362e-01	-4.523512251413449037e-01
-1.386666666666667158e-01	4.675555555555555021e-01	-5.093333333333334156e-01	3.861664967392894332e-01	-5.531727175717973122e-01
-1.288888888888889417e-01	-1.315555555555554257e-01	-5.413333333333333330e-01	7.365797351530871673e-01	2.453748252700767574e-01
-1.582222222222221530e-01	-7.191111111111111454e-01	-2.222222222222214327e-02	4.145298011041194108e-01	4.888782809268048535e-01
4.444444444444444198e-01	-2.853333333333333277e-01	4.062222222222220402e-01	-8.577311464397724405e-02	-2.502458139637518952e-01
-4.293333333333333446e-01	-1.742222222222221673e-01	-4.071111111111110903e-01	4.960347573830511947e-01	5.454555130549672004e-01
2.302222222222223280e-01	-9.422222222222220722e-02	-2.168888888888890198e-01	4.121264380013514028e-01	-4.829130404695495815e-01
5.724444444444447555e-01	3.004444444444445139e-01	-3.591111111111111587e-01	-3.757020105349240802e-01	-5.201624324275034850e-01
5.715555555555558165e-01	-9.511111111111103522e-02	-6.835555555555555829e-01	4.659061193948018653e-01	-6.573254214195635159e-01
5.715555555555558165e-01	-6.053333333333333899e-01	-5.768888888888888955e-01	8.552937564125986381e-01	-1.183775366577350108e-01
1.217777777777777626e-01	-6.257777777777777661e-01	2.995555555555555749e-01	3.837562242506382670e-01	-1.123553063159744569e-01
2.773333333333332096e-01	2.160000000000001918e-01	-1.955555555555554825e-01	-5.424392064126615232e-02	-5.786443416041382459e-01
-4.177777777777778034e-01	1.422222222222224719e-02	-6.666666666666665186e-02	5.363025101492460145e-01	-1.979634406909219768e-02
-7.022222222222223031e-01	-6.640000000000000346e-01	-8.088888888888889905e-02	-2.192546224377751873e-01	6.296414378460801764e-01
-6.844444444444444109e-01	-6.880000000000000560e-01	-4.746666666666666812e-01	-6.011800845700032703e-01	5.944113176825231992e-01
-7.315555555555556255e-01	-6.915555555555555900e-01	-4.764444444444444482e-01	-6.586069717986089422e-01	5.314895446709855253e-01
-7.315555555555556255e-01	-6.915555555555555900e-01	-4.764444444444444482e-01	-6.586069717986089422e-01	5.314895446709855253e-01
-7.706666666666667220e-01	1.688888888888895323e-02	-4.791111111111110987e-01	2.573564263783995054e-01	6.801537890325033420e-01
-6.862222222222222889e-01	1.288888888888888307e-01	-9.688888888888902429e-02	5.197369181847669717e-01	1.475692911369932692e-01
-5.706666666666666554e-01	-8.177777777777783808e-02	-3.368888888888889044e-01	4.615202468740471353e-01	5.126454975132619385e-01
-5.653333333333333544e-01	-1.422222222222221388e-01	-3.546666666666666856e-01	3.997624155211765284e-01	5.857467392142420293e-01
-3.911111111111111316e-01	-7.262222222222222134e-01	-1.813333333333334574e-01	3.434435403711005863e-02	7.305651806490907063e-01
-5.777777777777781676e-02	-7.617777777777777759e-01	-1.795555555555555793e-01	4.394363527031098227e-01	5.896712486659823060e-01
4.008888888888888502e-01	-7.306666666666666865e-01	3.795555555555554239e-01	2.613177125404471113e-01	-2.460641465994627408e-01
2.764444444444444926e-01	-6.720000000000000417e-01	-3.315555555555555478e-01	7.605165830868130250e-01	2.245850208972323681e-01
4.719999999999999751e-01	-7.075555555555556042e-01	4.728888888888889142e-01	1.237892750213685777e-01	-2.527843276983878784e-01
-1.422222222222221388e-01	-7.555555555555556468e-01	-3.555555555555556246e-02	3.981564789498707735e-01	5.200238471793914297e-01
-7.582222222222222419e-01	-3.991111111111111387e-01	-4.711111111111121463e-02	5.715358715093660225e-02	5.939578840304875484e-01
-4.720000000000000306e-01	-8.088888888888889905e-02	-6.151111111111111640e-01	4.350030610684880727e-01	6.560722477589394641e-01
-4.871111111111111058e-01	-3.422222222222222054e-01	2.373333333333331741e-01	3.598936149206075630e-01	1.585718312837975930e-01
-2.355555555555555181e-01	-2.133333333333331527e-02	-2.826666666666666217e-01	6.540542130050848169e-01	-1.021307473771995711e-02
-5.440000000000000391e-01	-5.786666666666666625e-01	-3.271111111111110747e-01	-1.198835248450259017e-01	7.683606441135300003e-01
-6.977777777777778301e-01	-5.964444444444444438e-01	-4.222222222222222210e-01	-4.588521736639989967e-01	6.764148781087269136e-01
-7.742222222222222561e-01	-7.191111111111111454e-01	-6.275555555555556442e-01	-8.200916145762240372e-01	3.279376171732872880e-01
-7.582222222222222419e-01	-6.577777777777777946e-01	-6.275555555555556442e-01	-7.627576483899798365e-01	4.362981188774744945e-01
-7.582222222222222419e-01	-6.560000000000000275e-01	-6.266666666666667052e-01	-7.606942347464809018e-01	4.392752011904570986e-01
-7.600000000000000089e-01	-6.568888888888889666e-01	-6.257777777777777661e-01	-7.624076084123257990e-01	4.361272479561703608e-01
-5.946666666666666767e-01	-1.680000000000000382e-01	-6.239999999999999991e-01	1.333576309440157037e-01	7.952007836489940473e-01
-5.893333333333333757e-01	-3.591111111111111587e-01	1.182222222222222285e-01	3.213454986730129304e-01	3.571947129071713078e-01
2.968888888888889799e-01	1.253333333333334076e-01	-1.866666666666666474e-01	3.462622973829354578e-02	-5.851655955177091917e-01
-3.386666666666667269e-01	-2.684444444444444855e-01	1.653333333333333321e-01	4.305546045159181490e-01	3.403838390112096102e-02
-5.128888888888889497e-01	-1.137777777777776445e-01	1.600000000000000311e-01	4.122925445935632371e-01	3.184696776227574633e-02
-1.422222222222213617e-02	5.439999999999998170e-01	-2.577777777777778834e-02	-2.688857153201429373e-01	-4.333044982572075154e-01
2.035555555555557117e-01	5.057777777777776596e-01	-4.746666666666666812e-01	-1.302797724825683900e-01	-6.509960219539068227e-01
-1.519999999999999130e-01	4.711111111111112582e-01	2.311111111111112670e-01	-2.274549733983255162e-01	-3.158383461506086842e-01
2.808888888888889657e-01	4.604444444444446560e-01	-2.817777777777777937e-01	-3.055084495216734419e-01	-5.227286521633843774e-01
